k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
      25|[0.813534048100423, -1.341434863349665, 0.6124911866913426, -0.9112242384491024, -0.8392085640116753, 0.6696595757773152, 0.7531613163431553, -1.0615671241047901, 0.7229561769937073, 0.8797729150764285, 1.2389668699318517, -1.0513314154387858, 0.9010963688960311, -1.0813243430819073, 0.9697341088325749, -1.091834693237298, 1.234601580241474, 0.6557714491917161, 0.797919593570376, 0.8720226456852644, 0.8595474932588337, 1.1769637663203067, -1.1808087837201835, 0.5296539698502587, 1.2206262551098395, 0.814574958617424, 0.6635201075775552, -0.8181013665726408, 0.8110065802987442, 1.0270518111767006, 1.0169164652744593, 0.9255642303469797, 0.8036092010124651, 1.0003265787829254, 0.8058701102943331, 1.009979102791919, 0.8237693405081811, 0.9773386238584756, 1.1741170446696783, 0.900821189503283, 0.7282682306236742, 0.7796871180511518, 0.8210280693536179, 0.835026826728742, 1.5182343787815724, 0.8445352567285944, 0.8324182740595459, 1.3195510171006786, 1.0696902895331242, 1.1342612933083225, 0.9238997066089948, 0.8702407779646367, 1.4304588181089999, 0.8630013611704128, 1.020446847096631, 0.9904061113021109, 1.02187607823158, 1.300682079733529, 0.8488086601770898, 1.2515405162257487, 0.9232580206865567, 0.9671296629144867, 0.9410425574750021, 0.8709537136934004, 1.1258112551049027, 1.2044907479358962, 1.7933124368004554, 1.0605511297986763, 1.1395741102791785, 0.7953330536742538, 0.8431640079431928, 1.5084621514704162, 1.1079806326980945, 1.0203542880993761, 0.8577874494501725, 1.50668093047626, 2.1872920026140408, 1.2928215984406193, 2.0685345216441218, 1.8686606841081188, 2.0627467405325017, 1.6443894315050245, 2.0009206119189096, 1.274072325381488, 1.9481885409084456, 1.9309170593816507, 1.9244172844432479, 1.1841970312233936, 0.7855002228608766, 2.0179036521087226, 2.106070434855478, 1.471431457391455, 1.9262348635455016, 2.1893788911774097, 2.2294328566118105, 2.2044928386103058, 1.97341605904299, 1.896258752021025, 1.9548153418158054, 2.1122530720888464]|-1664.4630126953125000|     10.00000000|[4605, 1300, 0, 50]                                                        |  | trying linear partial model with 103 points | iterate success | actual_k=26
      26|[0.813534048100423, -1.341434863349665, 0.6124911866913426, -0.9112242384491024, -0.8392085640116753, 0.6696595757773152, 0.7531613163431553, -1.0615671241047901, 0.7229561769937073, 0.8797729150764285, 1.2389668699318517, -1.0513314154387858, 0.9010963688960311, -1.0813243430819073, 0.9697341088325749, -1.091834693237298, 1.234601580241474, 0.6557714491917161, 0.797919593570376, 0.8720226456852644, 0.8595474932588337, 1.1769637663203067, -1.1808087837201835, 0.5296539698502587, 1.2206262551098395, 0.814574958617424, 0.6635201075775552, -0.8181013665726408, 0.8110065802987442, 1.0270518111767006, 1.0169164652744593, 0.9255642303469797, 0.8036092010124651, 1.0003265787829254, 0.8058701102943331, 1.009979102791919, 0.8237693405081811, 0.9773386238584756, 1.1741170446696783, 0.900821189503283, 0.7282682306236742, 0.7796871180511518, 0.8210280693536179, 0.835026826728742, 1.5182343787815724, 0.8445352567285944, 0.8324182740595459, 1.3195510171006786, 1.0696902895331242, 1.1342612933083225, 0.9238997066089948, 0.8702407779646367, 1.4304588181089999, 0.8630013611704128, 1.020446847096631, 0.9904061113021109, 1.02187607823158, 1.300682079733529, 0.8488086601770898, 1.2515405162257487, 0.9232580206865567, 0.9671296629144867, 0.9410425574750021, 0.8709537136934004, 1.1258112551049027, 1.2044907479358962, 1.7933124368004554, 1.0605511297986763, 1.1395741102791785, 0.7953330536742538, 0.8431640079431928, 1.5084621514704162, 1.1079806326980945, 1.0203542880993761, 0.8577874494501725, 1.50668093047626, 2.1872920026140408, 1.2928215984406193, 2.0685345216441218, 1.8686606841081188, 2.0627467405325017, 1.6443894315050245, 2.0009206119189096, 1.274072325381488, 1.9481885409084456, 1.9309170593816507, 1.9244172844432479, 1.1841970312233936, 0.7855002228608766, 2.0179036521087226, 2.106070434855478, 1.471431457391455, 1.9262348635455016, 2.1893788911774097, 2.2294328566118105, 2.2044928386103058, 1.97341605904299, 1.896258752021025, 1.9548153418158054, 2.1122530720888464]|-1664.4630126953125000|      1.00000000|[4789, 1352, 0, 52]                                                        |  | trying linear partial model with 103 points | exploitation failed, decreasing delta | actual_k=26
      27|[0.8830988873455954, -1.0827081921702373, 0.6776941341222227, -0.9828459491871201, -0.9668190304576508, 0.7373044781913344, 0.8031714469579474, -1.0776487001024333, 0.9049043483971833, 0.820591718626258, 1.2994931344717355, -1.0366906426864655, 0.7944290196719503, -1.2244954469732887, 1.053110674124808, -1.1010060493544431, 1.3361150067181962, 0.7746383171370764, 0.8870061655843569, 0.8925299011738582, 0.9152084859758215, 1.1933885629341214, -1.056199698198037, 0.5703735075759908, 1.2792655479021247, 0.6807816756881079, 0.6922298756500265, -0.9951867926563716, 0.7852015788677023, 1.0642519601165947, 1.0638286245116182, 0.8973886376851925, 0.9054554209547876, 1.0487574376793456, 0.8180770673961155, 1.152137787852827, 0.881668502618938, 1.1285350429097154, 1.1777035238480054, 0.8741836454502219, 0.872859880149117, 0.8862035890680535, 0.7557402880820389, 0.7854780665925556, 1.7100064896453193, 0.898200521564041, 0.750182394812684, 1.3212419614502278, 0.967700468814174, 1.2570284849035174, 0.9195946940659057, 0.8915108471795767, 1.6392935825017603, 0.9316975599827326, 0.99603420256079, 0.9061034192240158, 1.1483587334013448, 1.279500465888884, 0.7811399895689912, 1.3480106601976805, 0.8330207525200297, 0.8127697881832483, 1.181919966240366, 0.9195028076743477, 1.0390079166520159, 1.235574217737614, 1.9130220036344345, 1.2233171347311989, 1.2158616596162584, 0.8190275944757878, 0.7638929399493963, 1.489127467604126, 1.106992135307618, 1.002021824669227, 0.8722338857214788, 1.5909523106221335, 2.26472165696494, 1.3356012624269904, 2.2412491478891106, 1.963146220488849, 2.2871219430580267, 1.7356759516780622, 2.202430457165246, 1.1968777611802666, 2.065160816669916, 2.1241885009110777, 1.9676404244835373, 1.305041979244761, 0.9273574475490979, 2.000798906834547, 2.1179061559342607, 1.477003230921455, 2.0576938711252266, 2.2324403282951435, 2.155404166277364, 2.2219250887300186, 1.9231918233597165, 2.00108698350046, 2.0280184634373093, 2.100998221533263]|-1729.2770996093750000|     10.00000000|[4977, 1404, 0, 54]                                                        |  | trying linear partial model with 103 points | iterate success | actual_k=26
      28|[0.8830988873455954, -1.0827081921702373, 0.6776941341222227, -0.9828459491871201, -0.9668190304576508, 0.7373044781913344, 0.8031714469579474, -1.0776487001024333, 0.9049043483971833, 0.820591718626258, 1.2994931344717355, -1.0366906426864655, 0.7944290196719503, -1.2244954469732887, 1.053110674124808, -1.1010060493544431, 1.3361150067181962, 0.7746383171370764, 0.8870061655843569, 0.8925299011738582, 0.9152084859758215, 1.1933885629341214, -1.056199698198037, 0.5703735075759908, 1.2792655479021247, 0.6807816756881079, 0.6922298756500265, -0.9951867926563716, 0.7852015788677023, 1.0642519601165947, 1.0638286245116182, 0.8973886376851925, 0.9054554209547876, 1.0487574376793456, 0.8180770673961155, 1.152137787852827, 0.881668502618938, 1.1285350429097154, 1.1777035238480054, 0.8741836454502219, 0.872859880149117, 0.8862035890680535, 0.7557402880820389, 0.7854780665925556, 1.7100064896453193, 0.898200521564041, 0.750182394812684, 1.3212419614502278, 0.967700468814174, 1.2570284849035174, 0.9195946940659057, 0.8915108471795767, 1.6392935825017603, 0.9316975599827326, 0.99603420256079, 0.9061034192240158, 1.1483587334013448, 1.279500465888884, 0.7811399895689912, 1.3480106601976805, 0.8330207525200297, 0.8127697881832483, 1.181919966240366, 0.9195028076743477, 1.0390079166520159, 1.235574217737614, 1.9130220036344345, 1.2233171347311989, 1.2158616596162584, 0.8190275944757878, 0.7638929399493963, 1.489127467604126, 1.106992135307618, 1.002021824669227, 0.8722338857214788, 1.5909523106221335, 2.26472165696494, 1.3356012624269904, 2.2412491478891106, 1.963146220488849, 2.2871219430580267, 1.7356759516780622, 2.202430457165246, 1.1968777611802666, 2.065160816669916, 2.1241885009110777, 1.9676404244835373, 1.305041979244761, 0.9273574475490979, 2.000798906834547, 2.1179061559342607, 1.477003230921455, 2.0576938711252266, 2.2324403282951435, 2.155404166277364, 2.2219250887300186, 1.9231918233597165, 2.00108698350046, 2.0280184634373093, 2.100998221533263]|-1729.2770996093750000|      1.00000000|[5159, 1456, 0, 56]                                                        |  | trying linear partial model with 103 points | exploitation failed, decreasing delta | actual_k=26
      29|[0.9318414393226129, -1.1010745116086897, 0.8255549118133787, -0.9369854918225295, -0.9488825390266268, 0.6412919020911637, 0.9119677288285122, -1.0612097836150993, 0.8367305540971833, 0.9190696714842695, 1.3620505925089863, -1.0093976668002955, 0.88016806099059, -1.1223477423331187, 1.1827432398474036, -1.139118064415966, 1.5321383712215442, 0.9600622279707338, 0.9712584236788367, 0.9828151129584842, 0.9225139770364185, 1.3853605165130123, -1.0531453640683055, 0.694629830792657, 1.3129640068521216, 0.6397671883594644, 0.6838081964092155, -1.0519810543093968, 0.8027077970749009, 1.0261662109461063, 0.9346762381042886, 1.0385114621700164, 0.8051276466705783, 1.2166895714862247, 0.8004568672408504, 1.1331525569397474, 0.8574375058794873, 1.0755867943725181, 1.2606032385558643, 0.919629739099962, 1.042546206124543, 0.9618090884490881, 0.8521288204612522, 0.7553356939156716, 1.8077699687754702, 0.8988690641658604, 0.6180257162683382, 1.388279456554734, 1.026616897371407, 1.3113415691857153, 0.9383955025467752, 1.0542195342827405, 1.819637200626925, 0.9377035867434872, 1.0045085487162755, 1.0106948363118151, 1.030199095517178, 1.3770823200583724, 0.8944745969465138, 1.2900741032505332, 0.8687714747719598, 0.7901650409606148, 1.2664204291144048, 0.891486720465205, 1.0676535040305288, 1.2420575562023501, 1.9973597306834407, 1.2338751060887323, 1.1298572822811537, 1.0592699383179554, 0.8153947524813621, 1.5308650800077654, 1.0914149019684822, 0.9979152511976072, 0.9274962525973669, 1.799644682159777, 2.295392530207006, 1.3651897796132775, 1.9805391610702605, 2.0750759603824758, 2.14737056316422, 1.9620942021894991, 2.0840153798057184, 1.1927862788534, 2.018277736002764, 2.1857065863011673, 2.1007797854589927, 1.3912041659408423, 1.0644153377247412, 2.142216679282404, 2.1170291561036643, 1.5457101265357005, 2.125076003284909, 2.3214157569133715, 2.1760602614993667, 2.175437722134125, 2.1980862808920305, 1.9883213988990485, 2.0201598561802108, 2.0701395218126017]|-1790.1140136718750000|     10.00000000|[5345, 1508, 0, 58]                                                        |  | trying linear partial model with 103 points | iterate success | actual_k=26
      30|[0.9318414393226129, -1.1010745116086897, 0.8255549118133787, -0.9369854918225295, -0.9488825390266268, 0.6412919020911637, 0.9119677288285122, -1.0612097836150993, 0.8367305540971833, 0.9190696714842695, 1.3620505925089863, -1.0093976668002955, 0.88016806099059, -1.1223477423331187, 1.1827432398474036, -1.139118064415966, 1.5321383712215442, 0.9600622279707338, 0.9712584236788367, 0.9828151129584842, 0.9225139770364185, 1.3853605165130123, -1.0531453640683055, 0.694629830792657, 1.3129640068521216, 0.6397671883594644, 0.6838081964092155, -1.0519810543093968, 0.8027077970749009, 1.0261662109461063, 0.9346762381042886, 1.0385114621700164, 0.8051276466705783, 1.2166895714862247, 0.8004568672408504, 1.1331525569397474, 0.8574375058794873, 1.0755867943725181, 1.2606032385558643, 0.919629739099962, 1.042546206124543, 0.9618090884490881, 0.8521288204612522, 0.7553356939156716, 1.8077699687754702, 0.8988690641658604, 0.6180257162683382, 1.388279456554734, 1.026616897371407, 1.3113415691857153, 0.9383955025467752, 1.0542195342827405, 1.819637200626925, 0.9377035867434872, 1.0045085487162755, 1.0106948363118151, 1.030199095517178, 1.3770823200583724, 0.8944745969465138, 1.2900741032505332, 0.8687714747719598, 0.7901650409606148, 1.2664204291144048, 0.891486720465205, 1.0676535040305288, 1.2420575562023501, 1.9973597306834407, 1.2338751060887323, 1.1298572822811537, 1.0592699383179554, 0.8153947524813621, 1.5308650800077654, 1.0914149019684822, 0.9979152511976072, 0.9274962525973669, 1.799644682159777, 2.295392530207006, 1.3651897796132775, 1.9805391610702605, 2.0750759603824758, 2.14737056316422, 1.9620942021894991, 2.0840153798057184, 1.1927862788534, 2.018277736002764, 2.1857065863011673, 2.1007797854589927, 1.3912041659408423, 1.0644153377247412, 2.142216679282404, 2.1170291561036643, 1.5457101265357005, 2.125076003284909, 2.3214157569133715, 2.1760602614993667, 2.175437722134125, 2.1980862808920305, 1.9883213988990485, 2.0201598561802108, 2.0701395218126017]|-1790.1140136718750000|      1.00000000|[5527, 1560, 0, 60]                                                        |  | trying linear partial model with 103 points | exploitation failed, decreasing delta | actual_k=26
      31|[0.9892896855786126, -1.0967308083491794, 0.8803054839800435, -1.113404682577208, -0.9114027020854572, 0.7500884058282934, 0.9689144965604609, -1.1226323299650742, 1.0693514834622984, 0.9057456274122636, 1.4535744461091604, -0.9631427662006847, 0.9579643828588675, -1.1852958939627432, 1.0731928222663767, -1.041431610634675, 1.6573265357906952, 0.9754049968929331, 0.9903521725154905, 0.8551736642010216, 0.8516076861847535, 1.530193407524616, -1.0883966172596171, 0.6063118421902272, 1.4407154748095428, 0.5331122316133694, 0.7527205380525014, -1.1989954400263472, 1.0163710381167148, 1.0208564286598063, 1.0522552623615216, 1.0515261243477934, 0.8966782992149425, 1.280419925887916, 0.8562577943272881, 1.0769134163582916, 0.9209380554989727, 1.0098846664667491, 1.527802983177039, 1.003917805413753, 1.0199959309184268, 0.9253407148254088, 0.8322272369931212, 0.964384788536054, 1.8122945579440803, 0.8976621484960597, 0.7174298158643668, 1.3985671387068799, 1.0421901657943533, 1.1655846019405744, 0.9352091380943004, 0.9411937914665409, 1.9762461319387723, 0.9885605039364149, 0.9497204190380059, 1.0588096767042459, 0.959977441961068, 1.335101654471396, 0.9908534879502578, 1.1680694471387183, 0.8560210172147524, 0.9838406762354664, 1.3666240145210304, 0.7653654857822423, 1.0437664658262893, 1.2918589897563246, 2.105593867651411, 1.1926151349255802, 1.3566813101273636, 1.041582678622805, 0.9120216956235836, 1.7785046886123421, 1.14795564837004, 1.0700932420357914, 1.094579697362828, 1.8784707000852292, 2.127165330610889, 1.476042241082969, 2.0284601975865164, 2.0695910815771277, 2.0329093626864037, 1.9642120257096618, 2.102080244408739, 1.1209925324796852, 2.0127777978961627, 2.034368682814047, 2.0556569588020697, 1.485277793175251, 1.0068801687669158, 2.1704277115824993, 2.158779525766333, 1.670752003761886, 2.1193912534925814, 2.3755686821676814, 2.14170999485818, 2.042264014145434, 2.1058299991699596, 1.943903876833017, 2.097668078941881, 2.1428302335368654]|-1834.0505371093750000|     10.00000000|[5710, 1612, 0, 62]                                                        |  | trying linear partial model with 103 points | iterate success | actual_k=26
      32|[0.9892896855786126, -1.0967308083491794, 0.8803054839800435, -1.113404682577208, -0.9114027020854572, 0.7500884058282934, 0.9689144965604609, -1.1226323299650742, 1.0693514834622984, 0.9057456274122636, 1.4535744461091604, -0.9631427662006847, 0.9579643828588675, -1.1852958939627432, 1.0731928222663767, -1.041431610634675, 1.6573265357906952, 0.9754049968929331, 0.9903521725154905, 0.8551736642010216, 0.8516076861847535, 1.530193407524616, -1.0883966172596171, 0.6063118421902272, 1.4407154748095428, 0.5331122316133694, 0.7527205380525014, -1.1989954400263472, 1.0163710381167148, 1.0208564286598063, 1.0522552623615216, 1.0515261243477934, 0.8966782992149425, 1.280419925887916, 0.8562577943272881, 1.0769134163582916, 0.9209380554989727, 1.0098846664667491, 1.527802983177039, 1.003917805413753, 1.0199959309184268, 0.9253407148254088, 0.8322272369931212, 0.964384788536054, 1.8122945579440803, 0.8976621484960597, 0.7174298158643668, 1.3985671387068799, 1.0421901657943533, 1.1655846019405744, 0.9352091380943004, 0.9411937914665409, 1.9762461319387723, 0.9885605039364149, 0.9497204190380059, 1.0588096767042459, 0.959977441961068, 1.335101654471396, 0.9908534879502578, 1.1680694471387183, 0.8560210172147524, 0.9838406762354664, 1.3666240145210304, 0.7653654857822423, 1.0437664658262893, 1.2918589897563246, 2.105593867651411, 1.1926151349255802, 1.3566813101273636, 1.041582678622805, 0.9120216956235836, 1.7785046886123421, 1.14795564837004, 1.0700932420357914, 1.094579697362828, 1.8784707000852292, 2.127165330610889, 1.476042241082969, 2.0284601975865164, 2.0695910815771277, 2.0329093626864037, 1.9642120257096618, 2.102080244408739, 1.1209925324796852, 2.0127777978961627, 2.034368682814047, 2.0556569588020697, 1.485277793175251, 1.0068801687669158, 2.1704277115824993, 2.158779525766333, 1.670752003761886, 2.1193912534925814, 2.3755686821676814, 2.14170999485818, 2.042264014145434, 2.1058299991699596, 1.943903876833017, 2.097668078941881, 2.1428302335368654]|-1834.0505371093750000|      1.00000000|[5894, 1664, 0, 64]                                                        |  | trying linear partial model with 103 points | exploitation failed, decreasing delta | actual_k=26
      33|[0.9892896855786126, -1.0967308083491794, 0.8803054839800435, -1.113404682577208, -0.9114027020854572, 0.7500884058282934, 0.9689144965604609, -1.1226323299650742, 1.0693514834622984, 0.9057456274122636, 1.4535744461091604, -0.9631427662006847, 0.9579643828588675, -1.1852958939627432, 1.0731928222663767, -1.041431610634675, 1.6573265357906952, 0.9754049968929331, 0.9903521725154905, 0.8551736642010216, 0.8516076861847535, 1.530193407524616, -1.0883966172596171, 0.6063118421902272, 1.4407154748095428, 0.5331122316133694, 0.7527205380525014, -1.1989954400263472, 1.0163710381167148, 1.0208564286598063, 1.0522552623615216, 1.0515261243477934, 0.8966782992149425, 1.280419925887916, 0.8562577943272881, 1.0769134163582916, 0.9209380554989727, 1.0098846664667491, 1.527802983177039, 1.003917805413753, 1.0199959309184268, 0.9253407148254088, 0.8322272369931212, 0.964384788536054, 1.8122945579440803, 0.8976621484960597, 0.7174298158643668, 1.3985671387068799, 1.0421901657943533, 1.1655846019405744, 0.9352091380943004, 0.9411937914665409, 1.9762461319387723, 0.9885605039364149, 0.9497204190380059, 1.0588096767042459, 0.959977441961068, 1.335101654471396, 0.9908534879502578, 1.1680694471387183, 0.8560210172147524, 0.9838406762354664, 1.3666240145210304, 0.7653654857822423, 1.0437664658262893, 1.2918589897563246, 2.105593867651411, 1.1926151349255802, 1.3566813101273636, 1.041582678622805, 0.9120216956235836, 1.7785046886123421, 1.14795564837004, 1.0700932420357914, 1.094579697362828, 1.8784707000852292, 2.127165330610889, 1.476042241082969, 2.0284601975865164, 2.0695910815771277, 2.0329093626864037, 1.9642120257096618, 2.102080244408739, 1.1209925324796852, 2.0127777978961627, 2.034368682814047, 2.0556569588020697, 1.485277793175251, 1.0068801687669158, 2.1704277115824993, 2.158779525766333, 1.670752003761886, 2.1193912534925814, 2.3755686821676814, 2.14170999485818, 2.042264014145434, 2.1058299991699596, 1.943903876833017, 2.097668078941881, 2.1428302335368654]|-1834.0505371093750000|      0.10000000|[6080, 1716, 0, 66]                                                        |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
      34|[0.9762643612692747, -1.0879915131616917, 0.8905295509128682, -1.111526142236678, -0.9174814636442886, 0.7574231821412383, 0.9644170564765688, -1.1213444958462493, 1.0641582220246621, 0.8972166152027162, 1.461014537717805, -0.9602295155424447, 0.9617438952060009, -1.1676011463114864, 1.0777813523458215, -1.0425116950410493, 1.663178003951595, 0.9743868206314259, 0.9899825397552353, 0.8608648389277155, 0.8667997745113424, 1.5523782034211335, -1.0868987344907575, 0.6254825001596824, 1.4542061501278485, 0.5613528660761332, 0.7612436069411836, -1.178148103272309, 1.0177622201264422, 1.0201756553658845, 1.056552395710963, 1.056813298149858, 0.9003054829413372, 1.2833136922695716, 0.8658631009053509, 1.0774229907423893, 0.9215083413746316, 1.0029546470719857, 1.537312852956139, 0.9982770176464505, 1.0185983504184122, 0.9281281536527137, 0.8472443448579458, 0.9569688671016309, 1.833138013519162, 0.9038439246598794, 0.7312118924389714, 1.4017654411995277, 1.043626954037844, 1.163365059188566, 0.943412546854833, 0.9237491528087987, 1.9931161884045048, 0.9834007985295611, 0.9526733936697227, 1.055403537285368, 0.9727935301607079, 1.3511037168137636, 0.9984163993260163, 1.1610117265555748, 0.8583339969133148, 0.9851738334512837, 1.3867385178958767, 0.7752066804136796, 1.0382348498806941, 1.2874489910011078, 2.1080231668405496, 1.1866711730178712, 1.3556279140212903, 1.0411849154346353, 0.9120213759476803, 1.7822981105218518, 1.1440998729337115, 1.0674566893500286, 1.1015679406182968, 1.8855555842570504, 2.1349191194298855, 1.4782557959806628, 2.028575316150014, 2.071662943339794, 2.0494924592846475, 1.9816346566936005, 2.101652522705309, 1.1321406326171772, 2.029735366124376, 2.0260361508770925, 2.0555076948255535, 1.501747988919514, 1.013147622282808, 2.1570218302111255, 2.158537753385501, 1.6936981128401043, 2.121748124432064, 2.35149477450303, 2.1500386637840574, 2.051856607909596, 2.111643666477872, 1.950581716418646, 2.086700648840348, 2.1395062679269228]|-1846.0955810546875000|      1.00000000|[6264, 1768, 0, 68]                                                        |  | trying linear partial model with 103 points | iterate success | actual_k=26
      35|[0.9762643612692747, -1.0879915131616917, 0.8905295509128682, -1.111526142236678, -0.9174814636442886, 0.7574231821412383, 0.9644170564765688, -1.1213444958462493, 1.0641582220246621, 0.8972166152027162, 1.461014537717805, -0.9602295155424447, 0.9617438952060009, -1.1676011463114864, 1.0777813523458215, -1.0425116950410493, 1.663178003951595, 0.9743868206314259, 0.9899825397552353, 0.8608648389277155, 0.8667997745113424, 1.5523782034211335, -1.0868987344907575, 0.6254825001596824, 1.4542061501278485, 0.5613528660761332, 0.7612436069411836, -1.178148103272309, 1.0177622201264422, 1.0201756553658845, 1.056552395710963, 1.056813298149858, 0.9003054829413372, 1.2833136922695716, 0.8658631009053509, 1.0774229907423893, 0.9215083413746316, 1.0029546470719857, 1.537312852956139, 0.9982770176464505, 1.0185983504184122, 0.9281281536527137, 0.8472443448579458, 0.9569688671016309, 1.833138013519162, 0.9038439246598794, 0.7312118924389714, 1.4017654411995277, 1.043626954037844, 1.163365059188566, 0.943412546854833, 0.9237491528087987, 1.9931161884045048, 0.9834007985295611, 0.9526733936697227, 1.055403537285368, 0.9727935301607079, 1.3511037168137636, 0.9984163993260163, 1.1610117265555748, 0.8583339969133148, 0.9851738334512837, 1.3867385178958767, 0.7752066804136796, 1.0382348498806941, 1.2874489910011078, 2.1080231668405496, 1.1866711730178712, 1.3556279140212903, 1.0411849154346353, 0.9120213759476803, 1.7822981105218518, 1.1440998729337115, 1.0674566893500286, 1.1015679406182968, 1.8855555842570504, 2.1349191194298855, 1.4782557959806628, 2.028575316150014, 2.071662943339794, 2.0494924592846475, 1.9816346566936005, 2.101652522705309, 1.1321406326171772, 2.029735366124376, 2.0260361508770925, 2.0555076948255535, 1.501747988919514, 1.013147622282808, 2.1570218302111255, 2.158537753385501, 1.6936981128401043, 2.121748124432064, 2.35149477450303, 2.1500386637840574, 2.051856607909596, 2.111643666477872, 1.950581716418646, 2.086700648840348, 2.1395062679269228]|-1846.0955810546875000|      0.10000000|[6452, 1820, 0, 70]                                                        |  | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=26
      36|[0.9669264329145435, -1.0851439870473454, 0.8924816281049451, -1.1036012982345995, -0.9356867584056475, 0.7764535277393008, 0.9689014785236865, -1.1167022408364469, 1.0637768322703713, 0.9102991580922393, 1.4689306969455342, -0.9552916383569849, 0.9755217325942747, -1.1582932699840522, 1.0721501685015438, -1.0336902707430402, 1.6714763280063918, 0.9698119078028783, 0.9811415925156557, 0.8639770232161339, 0.8696284733868329, 1.569625563562724, -1.0721992293485494, 0.6507439420650359, 1.4637842733334299, 0.5761912767992767, 0.772590787391964, -1.151998354933636, 1.0148206521706502, 1.021807710905347, 1.0460397069470164, 1.0571791476758758, 0.9078301359904323, 1.2881224652988843, 0.8698267763939533, 1.0753700471603196, 0.9262137230086848, 1.000338700930969, 1.536613269176647, 0.99689218683101, 1.01347385913341, 0.9292548420381219, 0.8493695006025289, 0.9542116138535653, 1.839800486498797, 0.9075294164554906, 0.7430952861395927, 1.4037999697798396, 1.0525374522396724, 1.1434268653153992, 0.9386445453923462, 0.9198376255863621, 2.0056215949626774, 0.9805650215303902, 0.9530619311807562, 1.0537316533621952, 0.9582725291998268, 1.343858069120018, 0.9895986162498674, 1.1721581193066206, 0.8637264433911397, 0.9820646176981881, 1.385970628551178, 0.7895175205738204, 1.023614282747336, 1.2921284520416423, 2.1120706903857642, 1.1916905317568873, 1.3597165538870941, 1.0353387587432286, 0.9144025917759471, 1.800872179815672, 1.1417476396203337, 1.0599258772715396, 1.0999944387035305, 1.9026925980102365, 2.140775295066442, 1.4942598589918552, 2.0250499518762966, 2.0704788542345574, 2.0637140924730764, 1.994620035986946, 2.091845437573067, 1.1290850232574452, 2.0487929504562734, 2.0353274009988023, 2.0663791937025424, 1.5069030596863873, 1.0176906888155637, 2.165290262638556, 2.1619398013682076, 1.7196480296705141, 2.1286758343373875, 2.3267483829781073, 2.145708014944096, 2.0589201946038185, 2.111176413165375, 1.9569657054083796, 2.098782651829353, 2.1421090482100937]|-1857.9844970703125000|      1.00000000|[6634, 1872, 0, 72]                                                        |  | trying linear partial model with 103 points | iterate success | actual_k=26
      37|[1.0760162598922642, -1.1598165687490172, 1.091854052633574, -1.067093244254684, -1.0569887535999614, 0.8141970908164671, 0.8995075392952503, -1.0534758408726206, 0.9943477877286534, 1.0651649219918433, 1.4739229039344253, -0.9638554624697938, 1.0790358722263091, -1.0967293663202946, 1.0926558316424357, -1.1122369149147513, 1.8785882057270762, 0.8826448460184251, 1.011117937861641, 0.9018844776798299, 0.8998104576423633, 1.600518996360605, -1.0553850784036607, 0.6270973051023125, 1.350305262661105, 0.7008982127543286, 0.9232363015332652, -1.0478131986644859, 1.0628606653207588, 1.1481080832975463, 1.2332488634953498, 1.1470024236297067, 0.7641893352223509, 1.5194319091459882, 0.8718436256274134, 1.1646475390801454, 0.9934425109011316, 1.0738800406919864, 1.6154913256731038, 1.0030234927790778, 0.9973180567772547, 0.9641902310539656, 0.7970894246448419, 1.1073751952468647, 1.8551353884576869, 1.0194437773612877, 0.7354523156052204, 1.5305672330683335, 1.0539769978424187, 1.0214907971737897, 0.9241595189794266, 0.8659762091503146, 1.9994074105399418, 0.8074331468643903, 1.1048240287797484, 1.1503946921270518, 1.0245497301065603, 1.2263928709726384, 0.8383319536465015, 1.214815325153623, 0.7877309871892728, 0.9950624555331519, 1.543742675464521, 0.7545901176806996, 1.1298243457853536, 1.4145736312307726, 2.1467652443060428, 1.1655617215194454, 1.2768875290310457, 0.9465510748699913, 0.9150810517301249, 1.9267508596261083, 1.2294788904531808, 1.0205058645681446, 1.1400981715796201, 2.164856638563357, 2.031962569418891, 1.6978961583003016, 2.07834416530732, 2.0785067318758395, 2.1111779347634108, 2.0007828069200415, 2.1447982680915563, 1.013906520396288, 1.9960994869100857, 2.115154921543196, 2.003754055011948, 1.7497161739927112, 0.9773467630225697, 2.151373851872609, 2.05270114605105, 1.756581608841782, 2.121224345752962, 2.1209553145866793, 2.0657716978458014, 1.9486884734583672, 2.1060978711202556, 1.9874166275268899, 2.223038284119269, 2.1470267377883347]|-1890.7742919921875000|     10.00000000|[6819, 1924, 0, 74]                                                        |  | trying linear partial model with 103 points | iterate success | actual_k=26
